student_id,age,gender,city_type,study_hours_per_day,deep_work_sessions,assignment_completion_rate,attendance_percentage,social_media_hours,doomscrolling_before_sleep,notification_distractions,ai_tool_usage_hours,gaming_hours,stress_level,motivation_level,focus_score,procrastination_index,mental_state,sleep_hours,caffeine_intake,physical_activity_hours,internet_quality,family_support,financial_stress,learning_style,career_goal,productivity_after_midnight,revision_efficiency,burnout_risk,consistency_score,final_exam_score,performance_category
2700,18,Male,Semi-Urban,3.3,0,67,62,2.7,1,76,1.6,3.5,4,1,3.0,4,Burnout,6.4,4,1.5,10,3,7,Audio,Arts,7,9,4,4,27,Low
2701,20,Female,Semi-Urban,2.6,6,80,58,2.8,0,18,0.6,0.4,7,3,9.0,9,Balanced,7.4,3,0.9,5,8,9,Visual,Medical,1,3,7,2,32,Low
2702,18,Female,Urban,5.1,7,63,80,4.8,1,84,1.8,0.0,3,3,3.0,4,Burnout,5.4,5,0.2,10,9,8,Visual,Medical,2,3,6,5,21,Low
2703,17,Male,Semi-Urban,3.4,0,71,80,4.5,0,45,1.5,1.9,5,7,9.0,9,Focused,5.9,5,0.2,10,9,4,Visual,Research,6,5,6,4,75,High
2704,17,Female,Rural,5.6,2,57,91,4.9,0,52,0.4,0.2,7,5,6.0,7,Distracted,8.0,6,1.0,6,3,6,Reading,Engineering,10,1,8,10,58,Medium
2705,15,Female,Semi-Urban,6.4,2,81,64,4.6,1,60,1.0,1.3,2,1,7.0,7,Distracted,7.3,7,2.6,8,8,5,Reading,Engineering,7,3,6,3,54,Medium
2706,23,Female,Semi-Urban,1.5,1,89,82,0.0,1,83,0.9,0.8,6,10,8.0,7,Balanced,7.6,5,0.8,6,5,8,Audio,Business,3,9,5,9,80,High
2707,16,Male,Urban,4.4,3,55,54,5.9,1,37,2.9,0.5,7,6,10.0,3,Distracted,6.5,5,1.9,10,2,3,Audio,Engineering,1,7,4,3,47,Low
2708,17,Male,Semi-Urban,2.0,0,87,99,3.3,1,73,1.2,0.2,2,6,4.0,7,Focused,5.9,6,0.4,4,7,8,Visual,Medical,9,5,9,9,51,Medium
2709,19,Male,Rural,5.4,0,90,99,3.0,1,33,0.8,0.1,8,6,3.0,4,Burnout,6.4,3,0.0,4,8,3,Practical,Arts,5,2,9,9,44,Low
2710,21,Female,Semi-Urban,4.0,0,68,53,1.4,0,69,1.5,1.9,6,3,5.0,7,Focused,7.4,3,1.2,6,5,7,Audio,Business,10,8,10,1,32,Low
2711,17,Female,Semi-Urban,3.9,1,99,59,4.2,1,52,2.3,3.3,6,4,2.0,8,Focused,6.6,6,0.0,2,3,9,Reading,Medical,7,1,10,5,37,Low
2712,15,Male,Rural,5.9,6,94,65,3.3,0,83,2.3,1.0,8,6,7.0,8,Burnout,7.1,4,0.0,2,4,2,Audio,Research,7,9,2,4,57,Medium
2713,20,Male,Semi-Urban,2.6,3,42,55,0.0,0,90,1.9,2.9,6,1,4.0,5,Distracted,8.6,3,0.6,9,9,10,Reading,Arts,5,4,7,9,43,Low
2714,20,Female,Urban,5.5,1,56,78,3.9,0,31,0.5,0.0,2,5,7.0,2,Distracted,5.6,6,0.0,1,9,6,Practical,Arts,4,6,2,2,69,Medium
2715,21,Female,Urban,4.5,1,46,91,2.3,0,96,1.9,0.3,5,8,8.0,3,Distracted,5.6,4,0.4,6,1,8,Visual,Arts,10,9,5,6,76,High
2716,15,Male,Urban,5.6,4,96,54,3.1,1,19,0.5,1.3,4,3,4.0,10,Burnout,5.6,2,1.0,6,10,2,Audio,Medical,8,7,2,5,55,Medium
2717,23,Female,Semi-Urban,4.0,1,41,81,3.5,0,76,0.4,2.7,10,3,7.0,5,Distracted,6.1,5,1.1,9,9,5,Practical,Arts,5,4,4,4,47,Low
2718,16,Female,Urban,4.1,2,65,68,3.7,0,112,2.8,2.0,6,10,1.0,2,Balanced,6.4,5,1.9,7,8,9,Audio,Medical,7,6,5,10,50,Medium
2719,19,Female,Urban,3.6,1,89,84,2.5,1,83,0.0,1.8,10,8,10.0,10,Distracted,6.3,5,1.3,2,8,4,Reading,Engineering,8,9,6,9,77,High
2720,20,Female,Urban,5.5,0,93,96,3.1,0,51,0.0,2.3,9,7,2.0,6,Distracted,5.4,2,0.9,7,4,7,Reading,Arts,6,8,7,9,71,Medium
2721,23,Male,Semi-Urban,3.2,6,85,76,1.0,1,18,2.1,0.8,3,6,4.0,1,Burnout,6.4,1,0.0,10,2,4,Reading,Medical,7,2,6,1,57,Medium
2722,22,Male,Semi-Urban,4.4,1,64,96,3.4,1,96,0.2,1.7,5,10,3.0,2,Balanced,7.2,7,1.3,4,2,8,Practical,Business,8,10,8,1,58,Medium
2723,17,Female,Urban,1.1,4,52,95,2.0,1,35,1.4,1.4,9,6,10.0,8,Balanced,6.5,5,0.8,8,4,6,Audio,Business,7,6,6,8,47,Low
2724,19,Male,Urban,3.8,1,97,61,0.5,1,41,3.5,2.6,10,9,6.0,10,Distracted,4.2,1,0.7,8,4,7,Reading,Business,4,4,8,10,42,Low
2725,19,Male,Rural,1.7,7,50,82,4.9,1,47,0.2,0.0,5,8,1.0,3,Balanced,6.3,6,0.7,5,10,9,Audio,Medical,1,7,10,6,42,Low
2726,20,Female,Rural,6.6,4,57,78,3.0,0,98,0.0,2.4,8,10,3.0,10,Burnout,9.2,3,0.2,6,3,5,Practical,Engineering,6,10,6,10,67,Medium
2727,20,Female,Rural,5.3,3,72,89,4.2,1,46,2.6,1.1,2,2,6.0,4,Burnout,5.7,4,0.5,1,10,4,Audio,Research,5,4,9,8,53,Medium
2728,16,Male,Semi-Urban,2.0,1,77,87,3.5,0,47,0.2,2.5,3,2,,1,Burnout,7.8,7,0.9,5,5,3,Visual,Engineering,1,6,1,4,49,Low
2729,18,Male,Rural,1.0,5,93,55,1.9,1,40,0.6,0.5,2,6,5.0,10,Balanced,5.8,0,0.1,9,10,9,Visual,Engineering,10,5,6,9,33,Low
2730,18,Female,Semi-Urban,3.9,5,49,55,1.9,0,81,1.6,3.3,4,3,7.0,5,Distracted,6.5,1,0.9,8,6,6,Reading,Engineering,8,7,5,9,70,Medium
2731,16,Female,Semi-Urban,5.2,4,71,78,4.3,0,55,1.7,3.5,5,3,2.0,8,Burnout,7.2,7,2.0,6,1,9,Practical,Research,4,5,3,6,13,Low
2732,15,Female,Urban,3.0,3,87,63,4.7,0,72,2.4,3.6,2,4,10.0,1,Burnout,5.7,5,0.0,7,10,5,Reading,Arts,6,6,6,9,57,Medium
2733,21,Female,Rural,5.3,4,93,76,3.2,0,60,0.1,3.7,10,9,10.0,5,Distracted,4.7,3,0.0,5,4,3,Visual,Arts,5,9,9,9,83,High
2734,20,Male,Semi-Urban,3.0,0,94,54,4.0,1,86,0.0,1.4,8,3,,2,Focused,7.0,0,0.3,4,2,10,Audio,Business,5,9,3,5,66,Medium
2735,22,Female,Rural,5.2,6,55,72,5.0,1,51,3.0,2.3,4,10,6.0,9,Distracted,5.8,2,0.6,7,3,1,Visual,Engineering,7,2,6,4,46,Low
2736,21,Male,Rural,4.5,1,75,67,4.4,1,101,0.8,3.0,9,4,8.0,10,Balanced,7.0,6,1.3,10,2,9,Practical,Research,7,4,10,2,28,Low
2737,17,Male,Rural,6.0,6,46,96,2.0,1,13,2.1,3.6,2,5,8.0,2,Focused,7.1,6,1.7,4,1,6,Reading,Research,7,7,5,4,82,High
2738,22,Female,Rural,5.0,4,49,70,0.5,0,117,0.8,2.1,7,2,5.0,8,Distracted,6.2,3,0.2,8,9,7,Practical,Arts,8,10,7,7,58,Medium
2739,19,Female,Rural,1.0,6,91,64,4.2,0,92,2.0,2.5,3,3,4.0,7,Focused,7.0,1,1.2,9,4,5,Visual,Arts,9,2,4,6,57,Medium
2740,21,Male,Semi-Urban,3.4,4,76,58,4.7,1,100,2.7,1.2,8,10,3.0,9,Balanced,5.6,2,0.6,10,7,3,Reading,Research,2,1,6,3,24,Low
2741,16,Female,Semi-Urban,2.1,6,63,55,5.8,0,97,0.9,4.8,9,5,,5,Focused,6.6,4,0.4,9,6,3,Reading,Arts,4,1,7,7,30,Low
2742,15,Female,Rural,4.2,0,47,52,4.5,0,97,2.4,0.1,2,1,9.0,1,Focused,3.6,0,1.5,6,6,4,Visual,Research,5,1,3,6,51,Medium
2743,15,Female,Semi-Urban,5.5,1,81,77,2.6,1,104,0.0,0.0,7,5,7.0,8,Focused,6.6,1,1.5,9,5,8,Visual,Business,2,8,1,9,78,High
2744,22,Female,Urban,3.1,6,100,62,3.5,1,62,1.5,0.0,3,9,3.0,8,Balanced,6.8,2,0.5,10,5,8,Reading,Arts,6,5,5,6,50,Medium
2745,15,Female,Rural,4.1,2,45,81,5.3,0,49,1.1,2.6,8,2,8.0,7,Distracted,8.5,1,0.7,4,9,2,Audio,Engineering,5,2,3,2,31,Low
2746,22,Male,Urban,4.9,5,60,70,2.6,0,52,1.9,0.7,6,8,8.0,6,Burnout,6.4,1,1.4,9,10,7,Reading,Business,8,5,2,8,64,Medium
2747,23,Female,Rural,1.6,5,100,88,4.7,1,101,3.5,0.5,1,6,10.0,8,Balanced,5.6,5,1.7,5,2,2,Audio,Business,4,4,10,7,60,Medium
2748,16,Female,Rural,4.3,7,80,74,5.1,1,66,1.1,3.9,10,7,8.0,2,Distracted,5.6,3,0.7,2,7,6,Reading,Arts,4,8,6,8,87,High
2749,17,Female,Urban,2.0,2,65,68,,1,35,1.9,0.5,9,10,6.0,2,Balanced,7.7,0,0.0,5,7,1,Reading,Arts,7,5,5,2,47,Low
2750,23,Female,Semi-Urban,6.8,6,100,53,1.5,0,48,0.0,3.5,2,8,9.0,5,Burnout,5.2,4,1.5,1,5,6,Visual,Medical,1,8,5,5,83,High
2751,17,Male,Urban,4.5,1,87,60,0.0,1,10,1.0,2.4,2,8,5.0,3,Balanced,6.6,5,0.9,7,7,7,Practical,Engineering,8,7,4,5,83,High
2752,16,Female,Urban,4.4,0,72,60,4.0,1,119,0.7,1.7,8,6,3.0,1,Burnout,6.6,6,1.5,2,10,8,Reading,Engineering,4,10,9,9,53,Medium
2753,19,Male,Rural,3.9,6,46,91,1.2,0,115,1.1,0.1,6,4,6.0,7,Distracted,5.9,6,1.8,7,1,4,Visual,Medical,7,10,1,8,72,Medium
2754,20,Male,Urban,4.5,2,100,81,1.3,1,33,2.2,2.8,1,4,9.0,10,Burnout,6.6,5,1.1,10,7,5,Audio,Research,4,4,7,6,58,Medium
2755,16,Male,Rural,4.4,4,99,74,1.4,0,13,1.1,3.2,1,5,6.0,1,Distracted,5.1,1,0.3,9,7,10,Visual,Arts,5,3,7,6,64,Medium
2756,22,Male,Urban,6.7,5,94,84,3.0,0,114,2.6,2.4,10,7,3.0,10,Burnout,4.8,6,0.3,4,1,6,Audio,Research,5,9,10,6,36,Low
2757,17,Female,Rural,1.2,0,50,67,0.8,1,15,0.2,2.4,7,9,5.0,1,Balanced,6.8,0,1.6,1,3,7,Practical,Engineering,1,8,10,4,41,Low
2758,15,Male,Urban,2.1,6,56,51,2.7,1,110,1.1,2.6,10,2,6.0,4,Burnout,5.5,4,0.2,10,1,9,Reading,Research,9,9,5,3,35,Low
2759,18,Female,Rural,2.5,1,66,79,5.2,0,30,0.1,1.5,1,1,2.0,7,Burnout,6.3,1,0.9,1,9,6,Visual,Research,9,10,8,7,32,Low
2760,21,Male,Semi-Urban,5.7,7,96,89,2.0,1,93,1.2,2.6,5,2,5.0,5,Distracted,7.4,4,0.0,4,3,10,Audio,Business,4,2,1,5,63,Medium
2761,23,Male,Urban,4.3,3,92,89,2.7,1,88,0.5,0.6,10,5,4.0,9,Balanced,5.5,0,1.0,1,4,9,Visual,Engineering,8,3,8,6,42,Low
2762,17,Male,Rural,3.0,7,94,57,5.5,1,30,2.1,2.4,7,2,6.0,7,Focused,7.3,4,1.2,9,3,5,Visual,Arts,5,8,8,1,46,Low
2763,17,Male,Semi-Urban,3.7,0,48,51,3.8,0,98,1.6,4.3,7,2,8.0,10,Focused,6.3,1,1.0,3,6,4,Audio,Business,2,1,3,4,32,Low
2764,23,Female,Rural,1.5,6,63,68,,0,100,1.8,3.1,2,9,3.0,7,Balanced,5.9,1,0.3,5,5,8,Practical,Engineering,6,7,8,9,54,Medium
2765,16,Female,Rural,6.6,4,70,96,2.7,0,101,1.3,3.0,4,6,5.0,5,Focused,7.0,2,1.2,4,7,5,Audio,Engineering,10,9,6,4,83,High
2766,18,Male,Semi-Urban,4.0,1,75,67,2.2,0,111,1.1,0.5,8,3,2.0,7,Distracted,7.3,3,1.9,2,9,10,Reading,Medical,5,10,7,10,53,Medium
2767,20,Male,Urban,6.6,4,95,61,5.2,1,39,0.9,3.3,7,6,2.0,2,Distracted,5.7,1,1.4,2,9,1,Practical,Business,10,4,2,5,64,Medium
2768,22,Male,Urban,3.2,4,44,58,4.2,1,13,1.1,1.2,2,9,4.0,5,Burnout,6.6,3,0.9,1,8,2,Audio,Medical,4,3,2,10,44,Low
2769,18,Male,Urban,4.2,3,57,99,2.8,0,56,0.5,1.5,1,7,9.0,4,Distracted,7.7,6,1.1,4,2,10,Reading,Medical,7,6,2,6,80,High
2770,23,Female,Semi-Urban,5.7,6,97,51,1.8,0,73,1.0,5.2,4,7,2.0,6,Burnout,7.9,7,1.8,3,7,5,Practical,Business,8,7,7,1,61,Medium
2771,19,Male,Urban,3.4,0,82,75,3.1,1,112,0.6,2.3,9,1,2.0,3,Focused,5.4,5,1.1,5,5,10,Visual,Arts,5,3,6,4,30,Low
2772,16,Female,Semi-Urban,3.1,2,99,80,2.5,1,95,2.1,1.1,6,10,6.0,4,Distracted,6.9,0,0.9,10,10,2,Audio,Arts,1,1,7,1,41,Low
2773,23,Female,Rural,3.9,5,53,84,2.7,1,17,2.2,4.7,2,10,4.0,7,Focused,6.2,4,1.2,7,3,8,Visual,Medical,4,1,1,4,62,Medium
2774,19,Male,Rural,5.1,5,42,97,4.1,0,22,0.9,0.9,9,9,2.0,6,Distracted,8.4,5,0.3,1,1,9,Audio,Research,3,5,6,1,32,Low
2775,22,Male,Rural,2.5,6,71,95,1.2,1,75,0.5,0.0,2,3,5.0,1,Distracted,5.8,7,1.4,1,10,7,Practical,Research,10,9,5,3,69,Medium
2776,17,Female,Rural,5.0,5,59,84,2.2,1,65,2.9,3.1,9,9,8.0,10,Distracted,3.5,1,1.9,10,3,9,Practical,Medical,1,7,10,6,35,Low
2777,20,Female,Urban,1.8,3,70,82,2.4,1,60,2.1,1.1,4,8,8.0,8,Distracted,7.6,2,0.8,8,10,9,Visual,Business,3,2,8,4,23,Low
2778,16,Male,Rural,3.8,0,50,57,3.1,1,115,1.8,0.6,10,7,2.0,3,Balanced,4.9,3,0.0,7,9,8,Reading,Business,8,2,10,9,23,Low
2779,23,Male,Semi-Urban,4.7,7,44,71,2.0,1,28,1.0,1.1,7,6,7.0,9,Distracted,8.8,4,1.5,4,9,8,Practical,Engineering,5,10,3,9,80,High
2780,20,Male,Urban,3.2,0,78,80,2.4,1,98,0.3,0.6,8,8,6.0,10,Burnout,4.4,0,1.6,7,1,1,Reading,Engineering,1,4,9,3,17,Low
2781,21,Male,Semi-Urban,2.1,7,43,93,5.7,1,106,1.7,3.0,5,4,5.0,6,Distracted,,5,1.0,6,4,2,Audio,Research,10,7,7,3,38,Low
2782,23,Female,Rural,2.3,1,42,80,5.5,1,71,0.7,2.9,5,9,3.0,8,Distracted,6.9,4,2.8,9,8,3,Practical,Business,4,6,10,5,28,Low
2783,18,Female,Rural,0.5,7,75,51,4.0,1,77,0.9,5.1,8,10,5.0,5,Burnout,,7,0.7,3,10,2,Reading,Research,8,5,6,9,32,Low
2784,18,Female,Rural,4.8,4,96,61,1.6,1,102,0.5,0.1,4,8,3.0,4,Distracted,4.8,2,0.0,10,7,1,Practical,Medical,9,7,1,4,62,Medium
2785,17,Male,Rural,1.7,4,59,59,3.3,0,94,1.0,2.0,10,9,1.0,4,Distracted,8.1,4,1.9,7,5,10,Visual,Business,4,8,1,2,36,Low
2786,19,Male,Semi-Urban,4.6,4,82,67,5.2,1,10,1.8,1.9,2,8,8.0,1,Distracted,4.8,3,1.2,1,6,2,Practical,Engineering,3,9,7,4,66,Medium
2787,20,Female,Semi-Urban,4.2,7,50,74,2.1,0,29,2.7,1.1,9,5,9.0,5,Focused,5.1,4,2.1,10,7,10,Reading,Engineering,2,9,6,9,73,Medium
2788,16,Female,Rural,2.2,1,85,97,1.6,0,110,0.8,2.9,1,2,2.0,1,Burnout,8.7,6,0.7,3,2,2,Visual,Research,7,4,6,8,61,Medium
2789,17,Female,Rural,2.7,1,87,55,4.4,1,97,1.3,0.2,9,10,4.0,6,Distracted,6.8,4,0.4,8,9,6,Visual,Medical,2,5,10,3,21,Low
2790,15,Male,Semi-Urban,3.3,3,40,95,4.1,1,89,1.5,2.3,10,6,8.0,2,Distracted,8.2,6,1.6,8,8,3,Audio,Research,5,7,9,5,70,Medium
2791,18,Female,Rural,4.4,5,80,95,1.2,1,63,1.9,3.2,10,4,8.0,7,Focused,7.8,5,1.3,2,6,9,Reading,Medical,9,6,4,10,80,High
2792,19,Female,Semi-Urban,2.8,0,56,70,2.4,1,55,1.1,2.2,9,5,8.0,4,Focused,5.6,6,1.5,9,8,8,Visual,Arts,9,10,8,4,47,Low
2793,16,Male,Semi-Urban,1.5,5,84,75,5.7,1,25,2.0,0.9,5,4,9.0,8,Focused,8.1,3,1.6,10,8,6,Visual,Arts,1,10,4,3,52,Medium
2794,21,Female,Urban,6.7,7,71,87,1.5,0,88,1.9,0.3,7,9,1.0,6,Focused,5.8,1,0.3,9,4,4,Visual,Business,9,4,9,1,64,Medium
2795,15,Female,Rural,4.8,0,68,87,2.4,0,63,2.0,3.5,2,9,10.0,6,Balanced,4.8,0,0.8,2,4,8,Audio,Engineering,2,8,2,1,86,High
2796,18,Female,Semi-Urban,2.6,7,80,80,4.8,0,10,2.4,2.9,10,3,2.0,1,Distracted,7.1,2,0.8,6,4,6,Practical,Arts,8,7,3,3,46,Low
2797,15,Male,Urban,5.8,4,52,91,0.8,1,109,1.8,0.0,7,10,4.0,2,Balanced,5.5,3,0.0,2,6,10,Audio,Arts,3,3,6,3,72,Medium
2798,16,Male,Urban,4.7,3,40,84,4.9,1,52,0.0,2.8,3,4,6.0,1,Distracted,6.8,4,0.4,7,1,2,Visual,Business,4,10,1,1,53,Medium
2799,20,Female,Rural,2.5,2,61,73,3.9,0,102,1.2,5.9,6,7,2.0,6,Distracted,6.2,3,2.3,2,4,5,Visual,Arts,10,2,9,2,31,Low
2800,16,Male,Rural,3.8,6,40,77,1.1,1,109,2.4,1.5,1,1,9.0,9,Distracted,8.7,7,0.5,5,7,4,Practical,Arts,10,1,6,10,66,Medium
2801,23,Female,Semi-Urban,3.2,6,97,55,3.0,0,68,1.7,2.2,8,7,10.0,2,Focused,8.2,7,1.0,6,9,8,Audio,Business,4,6,5,10,100,High
2802,18,Female,Urban,4.4,2,62,68,1.4,1,7,1.0,0.0,4,7,9.0,10,Focused,6.2,5,1.2,6,7,4,Audio,Engineering,5,1,4,8,61,Medium
2803,18,Female,Semi-Urban,4.4,1,67,62,1.4,0,78,2.6,2.3,10,10,5.0,7,Distracted,6.3,1,0.5,7,6,6,Reading,Business,4,4,2,6,59,Medium
2804,17,Male,Semi-Urban,4.1,2,40,96,2.4,1,67,0.4,0.9,9,2,2.0,6,Focused,6.6,3,1.6,3,7,8,Visual,Medical,5,3,4,10,55,Medium
2805,22,Male,Rural,8.0,7,69,51,2.1,0,29,1.4,1.1,9,8,7.0,6,Distracted,3.8,7,1.7,3,8,3,Practical,Research,9,9,10,10,69,Medium
2806,18,Female,Urban,3.0,7,79,80,0.9,0,52,1.6,1.6,7,5,10.0,6,Distracted,8.6,2,0.0,3,5,1,Audio,Engineering,6,2,1,8,86,High
2807,16,Male,Urban,5.1,4,71,69,1.3,0,41,1.2,3.2,6,4,4.0,3,Burnout,8.0,5,1.4,8,5,10,Visual,Business,1,8,10,3,46,Low
2808,18,Female,Rural,3.2,4,91,71,3.0,1,93,0.0,0.0,2,4,4.0,7,Balanced,5.9,1,0.0,4,3,3,Reading,Medical,7,10,6,3,57,Medium
2809,17,Female,Urban,3.2,4,61,58,4.0,0,89,1.4,2.8,2,9,3.0,6,Burnout,5.5,7,1.0,3,3,4,Practical,Engineering,1,2,1,3,28,Low
2810,20,Female,Rural,4.7,0,90,79,2.2,0,6,0.7,2.4,4,9,1.0,2,Focused,4.0,4,1.1,8,4,4,Practical,Medical,10,3,9,10,81,High
2811,17,Female,Urban,5.0,3,60,71,4.2,1,91,1.0,1.0,2,8,10.0,1,Distracted,6.1,5,0.9,6,8,4,Reading,Engineering,3,2,6,3,59,Medium
2812,23,Male,Urban,2.2,3,71,89,1.5,0,62,1.3,2.6,7,8,8.0,4,Burnout,6.4,0,2.5,5,2,9,Practical,Research,9,1,9,7,47,Low
2813,22,Female,Urban,3.1,0,98,84,3.9,0,99,0.4,0.0,7,4,,7,Balanced,5.9,2,1.4,10,7,6,Audio,Research,5,5,4,7,40,Low
2814,15,Male,Rural,2.3,1,56,64,1.0,1,17,3.8,3.1,4,9,5.0,1,Burnout,6.3,4,0.1,4,4,3,Practical,Research,3,10,5,5,64,Medium
2815,23,Male,Urban,3.6,2,70,69,2.0,1,10,0.0,1.5,7,5,7.0,7,Burnout,4.5,6,0.8,1,6,4,Reading,Medical,2,3,3,1,33,Low
2816,17,Male,Rural,0.8,3,48,97,3.2,1,99,2.8,0.9,8,1,8.0,8,Burnout,7.0,5,2.1,6,7,3,Reading,Business,10,1,9,6,8,Low
2817,20,Male,Urban,2.2,6,70,85,1.8,1,102,2.8,3.5,8,3,8.0,8,Balanced,4.9,1,0.9,7,6,1,Visual,Medical,2,4,2,5,49,Low
2818,21,Female,Urban,4.4,0,58,56,4.3,0,115,1.6,3.4,7,3,8.0,10,Balanced,6.8,7,1.3,9,4,4,Practical,Medical,6,2,10,1,18,Low
2819,23,Female,Rural,4.6,4,100,66,3.4,1,89,0.9,2.2,7,1,3.0,4,Distracted,7.8,3,2.1,5,8,3,Practical,Engineering,8,9,9,9,48,Low
2820,15,Male,Semi-Urban,3.0,6,89,66,4.0,1,94,2.5,2.8,1,6,5.0,8,Balanced,7.1,1,2.1,10,6,5,Reading,Arts,7,10,1,3,75,High
2821,17,Female,Semi-Urban,4.5,7,52,72,4.4,1,13,0.6,2.0,6,9,8.0,9,Distracted,5.8,3,1.2,9,10,1,Visual,Medical,6,10,10,2,44,Low
2822,19,Female,Rural,5.9,3,99,83,1.6,1,20,2.7,0.0,7,10,2.0,5,Balanced,4.5,7,0.5,5,8,7,Visual,Medical,3,5,8,5,47,Low
2823,15,Female,Semi-Urban,2.8,7,71,66,3.3,0,84,1.1,3.6,5,1,5.0,8,Distracted,6.3,1,0.0,4,8,2,Visual,Engineering,5,6,8,2,34,Low
2824,18,Female,Semi-Urban,3.2,1,84,85,2.1,0,75,0.4,3.4,1,10,1.0,10,Focused,6.1,0,1.7,4,9,2,Audio,Medical,2,2,10,10,69,Medium
2825,20,Male,Semi-Urban,3.5,5,97,71,2.7,1,104,2.5,0.6,3,2,2.0,6,Burnout,8.2,0,1.1,9,2,5,Visual,Engineering,6,5,6,5,41,Low
2826,19,Male,Rural,5.9,3,57,54,4.4,0,10,0.0,1.6,1,1,,2,Burnout,5.5,2,0.3,4,6,10,Practical,Medical,7,9,8,6,73,Medium
2827,21,Male,Semi-Urban,5.5,1,99,66,4.0,0,97,2.6,2.9,9,3,1.0,9,Distracted,5.3,0,1.0,2,2,5,Practical,Medical,7,6,5,3,42,Low
2828,23,Male,Semi-Urban,0.5,2,78,84,0.3,0,31,1.1,1.0,3,5,3.0,8,Distracted,8.4,6,0.7,6,10,4,Visual,Arts,10,4,5,3,29,Low
2829,18,Female,Urban,4.8,0,40,68,5.0,0,110,0.8,3.7,3,2,3.0,5,Focused,8.5,7,0.7,1,10,2,Practical,Engineering,8,10,9,7,64,Medium
2830,23,Male,Rural,4.6,7,66,71,2.1,1,42,2.2,1.0,1,8,10.0,2,Burnout,5.0,4,0.6,7,5,8,Visual,Engineering,10,7,8,2,70,Medium
2831,20,Female,Urban,3.4,0,53,72,2.4,1,97,0.5,3.8,1,1,7.0,1,Focused,7.2,0,1.9,2,5,5,Practical,Business,9,4,8,7,63,Medium
2832,20,Male,Semi-Urban,4.8,7,84,71,2.0,1,108,2.2,2.6,6,2,3.0,4,Balanced,9.1,6,1.0,9,6,3,Practical,Medical,9,1,5,10,67,Medium
2833,18,Female,Rural,4.1,6,86,71,0.6,0,63,3.5,2.9,10,5,3.0,4,Balanced,6.0,2,1.2,3,6,9,Practical,Medical,7,4,2,7,53,Medium
2834,17,Female,Rural,4.0,0,87,76,1.8,1,92,2.3,1.2,8,1,2.0,1,Burnout,7.6,3,1.5,10,9,3,Audio,Business,3,9,4,7,59,Medium
2835,15,Male,Rural,6.5,5,75,51,1.2,0,37,2.0,0.8,8,6,8.0,8,Distracted,4.8,7,1.9,8,10,10,Practical,Arts,6,9,3,10,84,High
2836,15,Female,Rural,3.8,5,65,83,1.9,1,103,0.0,3.6,9,3,2.0,2,Balanced,7.4,5,1.5,5,5,10,Visual,Engineering,10,7,8,5,46,Low
2837,20,Male,Rural,4.3,7,89,51,2.6,1,39,1.1,2.7,9,9,2.0,9,Balanced,4.2,0,1.7,8,8,8,Reading,Engineering,8,10,5,2,54,Medium
2838,17,Male,Urban,6.6,3,68,78,3.5,0,65,0.6,2.6,8,9,1.0,7,Focused,6.3,0,0.0,1,2,6,Practical,Medical,4,5,5,10,70,Medium
2839,17,Female,Rural,4.3,4,95,86,2.5,0,75,2.1,2.8,10,10,10.0,4,Focused,4.9,1,1.1,4,5,5,Practical,Business,5,3,2,1,83,High
2840,17,Female,Urban,3.8,2,63,92,2.1,0,97,1.1,4.6,6,2,4.0,1,Balanced,6.8,0,0.7,9,7,4,Visual,Medical,9,5,10,2,42,Low
2841,22,Male,Semi-Urban,4.2,1,92,91,2.9,1,30,1.1,4.0,7,9,3.0,3,Distracted,5.9,4,1.1,10,3,6,Practical,Engineering,9,4,5,6,53,Medium
2842,18,Male,Urban,3.3,6,41,83,1.8,1,62,2.0,1.7,7,3,2.0,5,Focused,7.3,2,0.0,3,4,4,Audio,Business,4,7,4,7,62,Medium
2843,23,Female,Semi-Urban,1.7,6,64,66,1.8,1,25,1.7,1.2,1,4,1.0,3,Burnout,8.9,2,1.7,6,1,10,Audio,Business,9,9,1,7,58,Medium
2844,16,Female,Rural,3.7,5,77,86,,0,71,1.4,3.7,7,2,8.0,2,Burnout,6.2,2,0.5,7,2,6,Visual,Medical,5,5,4,5,50,Medium
2845,15,Female,Urban,4.6,1,51,80,1.9,1,33,0.0,3.3,9,10,3.0,10,Balanced,5.1,1,0.2,4,2,1,Practical,Research,5,4,10,2,33,Low
2846,19,Male,Urban,3.1,3,40,61,5.3,1,17,1.3,4.5,5,3,4.0,9,Burnout,5.6,3,1.4,7,4,8,Audio,Medical,9,2,8,8,7,Low
2847,20,Female,Semi-Urban,3.9,5,71,68,4.6,0,113,0.5,2.0,5,1,2.0,3,Burnout,6.9,2,0.6,9,4,9,Practical,Business,4,8,3,9,41,Low
2848,18,Male,Semi-Urban,7.7,4,64,70,5.1,1,66,1.3,0.0,8,10,7.0,6,Balanced,8.0,6,1.6,6,8,1,Reading,Engineering,3,8,2,9,86,High
2849,21,Male,Semi-Urban,3.0,1,99,50,6.5,0,19,2.0,3.3,5,2,7.0,3,Focused,8.1,6,1.7,4,4,3,Practical,Engineering,7,2,7,10,55,Medium
2850,22,Female,Rural,3.1,7,58,55,3.2,0,101,0.0,4.0,4,9,7.0,8,Distracted,5.5,3,1.9,2,1,9,Visual,Engineering,10,2,5,7,35,Low
